trivials	empty	rule	c2	c3	c4	c5	f1	f2	f3	f4	f5	covPostCases	confidence	lift	globalQuality	withoutTrivial	optimised	iteration	treeNode	simplification	oneCatAltIndex	extLength	covPostCases2	support
938	""	0.335181451612903	0.542392566782811	0.698275862068966	0.451640033641716						""	""	""	""	""	=if(or(A938 = "R";isnumber(match(c938;a$1:a$1000;0));isnumber(match(h938;a$1:a$1000;0));isnumber(match(d938;a$1:a$1000;0));isnumber(match(i938;a$1:a$1000;0));isnumber(match(e938;a$1:a$1000;0));isnumber(match(j938;a$1:a$1000;0));isnumber(match(f938;a$1:a$1000;0));isnumber(match(k938;a$1:a$1000;0));isnumber(match(g938;a$1:a$1000;0));isnumber(match(l938;a$1:a$1000;0)));0;p938)	From Tree node	001222	23	""	""	""	""	""
939	""	-0.921658986175115	-0.61025641025641	-0.53935860058309	-0.666666666666667						""	""	""	""	""	=if(or(A938 = "R";isnumber(match(c938;a$1:a$1000;0));isnumber(match(h938;a$1:a$1000;0));isnumber(match(d938;a$1:a$1000;0));isnumber(match(i938;a$1:a$1000;0));isnumber(match(e938;a$1:a$1000;0));isnumber(match(j938;a$1:a$1000;0));isnumber(match(f938;a$1:a$1000;0));isnumber(match(k938;a$1:a$1000;0));isnumber(match(g938;a$1:a$1000;0));isnumber(match(l938;a$1:a$1000;0)));0;p938)	From Tree node	001222	23	""	""	""	""	""
940	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A938 = "R";isnumber(match(c938;a$1:a$1000;0));isnumber(match(h938;a$1:a$1000;0));isnumber(match(d938;a$1:a$1000;0));isnumber(match(i938;a$1:a$1000;0));isnumber(match(e938;a$1:a$1000;0));isnumber(match(j938;a$1:a$1000;0));isnumber(match(f938;a$1:a$1000;0));isnumber(match(k938;a$1:a$1000;0));isnumber(match(g938;a$1:a$1000;0));isnumber(match(l938;a$1:a$1000;0)));0;p938)	From Tree node	001222	23	""	""	""	""	""
941	""	Wkovl %in% c("f")	Bkblk %in% c("t")	" "	" "	" "	Wkovl	Bkblk	" "	" "	" "	0.0897184020956123	0.702564102564103	1.47	0.0630329286517892	=if(or(A942 = "R";isnumber(match(c942;a$1:a$1000;0));isnumber(match(h942;a$1:a$1000;0));isnumber(match(d942;a$1:a$1000;0));isnumber(match(i942;a$1:a$1000;0));isnumber(match(e942;a$1:a$1000;0));isnumber(match(j942;a$1:a$1000;0));isnumber(match(f942;a$1:a$1000;0));isnumber(match(k942;a$1:a$1000;0));isnumber(match(g942;a$1:a$1000;0));isnumber(match(l942;a$1:a$1000;0)));0;p942)	From Tree node	0000000000000000000000	5	""	""	1	137	195
942	""	0.451640033641716	0.476190476190476								""	""	""	""	""	=if(or(A942 = "R";isnumber(match(c942;a$1:a$1000;0));isnumber(match(h942;a$1:a$1000;0));isnumber(match(d942;a$1:a$1000;0));isnumber(match(i942;a$1:a$1000;0));isnumber(match(e942;a$1:a$1000;0));isnumber(match(j942;a$1:a$1000;0));isnumber(match(f942;a$1:a$1000;0));isnumber(match(k942;a$1:a$1000;0));isnumber(match(g942;a$1:a$1000;0));isnumber(match(l942;a$1:a$1000;0)));0;p942)	From Tree node	0000000000000000000000	5	""	""	""	""	""
943	""	-0.476190476190476	-0.451640033641716								""	""	""	""	""	=if(or(A942 = "R";isnumber(match(c942;a$1:a$1000;0));isnumber(match(h942;a$1:a$1000;0));isnumber(match(d942;a$1:a$1000;0));isnumber(match(i942;a$1:a$1000;0));isnumber(match(e942;a$1:a$1000;0));isnumber(match(j942;a$1:a$1000;0));isnumber(match(f942;a$1:a$1000;0));isnumber(match(k942;a$1:a$1000;0));isnumber(match(g942;a$1:a$1000;0));isnumber(match(l942;a$1:a$1000;0)));0;p942)	From Tree node	0000000000000000000000	5	""	""	""	""	""
944	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A942 = "R";isnumber(match(c942;a$1:a$1000;0));isnumber(match(h942;a$1:a$1000;0));isnumber(match(d942;a$1:a$1000;0));isnumber(match(i942;a$1:a$1000;0));isnumber(match(e942;a$1:a$1000;0));isnumber(match(j942;a$1:a$1000;0));isnumber(match(f942;a$1:a$1000;0));isnumber(match(k942;a$1:a$1000;0));isnumber(match(g942;a$1:a$1000;0));isnumber(match(l942;a$1:a$1000;0)));0;p942)	From Tree node	0000000000000000000000	5	""	""	""	""	""
945	""	Bkblk %in% c("t")	Wkovl %in% c("f")	" "	" "	" "	Bkblk	Wkovl	" "	" "	" "	0.0897184020956123	0.702564102564103	1.47	0.0630329286517892	=if(or(A946 = "R";isnumber(match(c946;a$1:a$1000;0));isnumber(match(h946;a$1:a$1000;0));isnumber(match(d946;a$1:a$1000;0));isnumber(match(i946;a$1:a$1000;0));isnumber(match(e946;a$1:a$1000;0));isnumber(match(j946;a$1:a$1000;0));isnumber(match(f946;a$1:a$1000;0));isnumber(match(k946;a$1:a$1000;0));isnumber(match(g946;a$1:a$1000;0));isnumber(match(l946;a$1:a$1000;0)));0;p946)	Simplified	0000111111111122	61	1	""	1	137	195
946	""	0.476190476190476	0.451640033641716								""	""	""	""	""	=if(or(A946 = "R";isnumber(match(c946;a$1:a$1000;0));isnumber(match(h946;a$1:a$1000;0));isnumber(match(d946;a$1:a$1000;0));isnumber(match(i946;a$1:a$1000;0));isnumber(match(e946;a$1:a$1000;0));isnumber(match(j946;a$1:a$1000;0));isnumber(match(f946;a$1:a$1000;0));isnumber(match(k946;a$1:a$1000;0));isnumber(match(g946;a$1:a$1000;0));isnumber(match(l946;a$1:a$1000;0)));0;p946)	Simplified	0000111111111122	61	1	""	""	""	""
947	""	-0.451640033641716	-0.476190476190476								""	""	""	""	""	=if(or(A946 = "R";isnumber(match(c946;a$1:a$1000;0));isnumber(match(h946;a$1:a$1000;0));isnumber(match(d946;a$1:a$1000;0));isnumber(match(i946;a$1:a$1000;0));isnumber(match(e946;a$1:a$1000;0));isnumber(match(j946;a$1:a$1000;0));isnumber(match(f946;a$1:a$1000;0));isnumber(match(k946;a$1:a$1000;0));isnumber(match(g946;a$1:a$1000;0));isnumber(match(l946;a$1:a$1000;0)));0;p946)	Simplified	0000111111111122	61	1	""	""	""	""
